0,6,New York,Bananas,Oslo,1,true,04:24:06,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Klaipeda,Apples,Oslo,2.0,true,04:24:06,70,1,3.7148856899673253,2.9842146458303964,0.7656582027322125,0.7573581205039961,2.6920996727664654,0.9152412871677531,2.3686178417343973,3.3291225768128254,2.934773960481744,1.0356767070390789,1.0491966548515386,0.06799536332404221,0.09323055036333816,3.702148740981053,2.2177983503618433,0.24176777017056983,2.5903482312625554,2.4085564838007927,0.8225575043931888,3.8191368806342294,0.8475593079410415,1.8183151058284883,2.034276984057263,1.578398784990978,1.7048820626803276,1.8987487028361274,0.15085184965164133,2.146964005389476,1.477491213215683,3.1085827623118023,1.301700488168085,1.4602480054272502,2.433047304884615,0.04967277675777204,2.828394051040459,2.31185792723047,1.1454410040744838,0.3005756226716114,2.064648933053106,3.219286581423833,3.7699937532739694,3.157221882251728,0.5680937521873619,2.960584853240868,0.9770684362123685,3.3154502724068973,0.3633323014031524,2.4513501255424335
2,1,asdf,asdf,asdf,3.0,true,04:24:06,70,1,1.3977944404851441,2.370506524068958,3.333997565593125,1.9984232110488365,4.407701937622996,4.417624549307343,2.9312683274784295,2.6266326279879757,2.9582216120974483,2.3435932121529417,4.384261553870354,1.0983450976062468,4.647095492988781,2.559318454229998,4.621848827551052,2.452495049065409,4.735585504552368,4.779896765579912,4.700701711682162,4.7139085750384115,3.7215662435296344,1.0663398095359566,4.753157641826837,1.7051412370910222,1.6385123687699044,1.3772832486550657,4.039947639460648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,asdf,asdf,asdf,5.0,true,04:24:06,70,1,5.628898015151616,4.781364121110451,4.455778770261143,4.308746651509507,4.400678186755428,6.309355724010903,6.7262292710598235,5.986973797749378,3.601990302688464,6.940109927471599,5.984995800626126,5.478651399442519,5.582727612622094,4.9659048670694865,5.853448768190335,5.105789368552953,3.211258137776991,3.187854326497273,3.210419507262154,5.472123028811327,4.7393912512441805,4.801661124355313,4.475946108070282,4.395895799901762,6.419728211500933,5.387226189969072,6.6689488509103745,6.365016143157039,3.2475898255172586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,asdf,asdf,asdf,4,true,04:24:06,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7,Copenhagen,Bananas,Oslo,3,true,04:24:06,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,Tokyo,apples,Seol,6.0,true,04:20:01,50,2,7.017345779650604,4.696783640156303,6.460663009555481,6.834883896988959,6.978227536813845,4.821546514174626,6.6832678220756545,7.685433041304632,7.5158292474251525,7.290374209643984,5.601051417216471,6.668830895850846,5.882612692744982,4.0492667979712476,6.406891054908085,4.418902785262107,7.774765236794609,5.2215173166090825,5.864907428046891,4.9565968291202065,4.0313129058321495,4.993886893955073,5.71757201505689,6.381397756738998,4.002426706469532,6.902838815278182,5.249373709900441,5.792450516188653,7.093880100030145,4.563921722413693,5.844080294980824,7.140687691842472,5.436022115359302,5.23505057886688,7.876537733563653,4.623410103744739,7.1920365303764875,5.077086206789083,4.908854937028407,6.2679283255600176,7.711663778269395,4.572775133408177,7.914730641793114,6.511026655983013,6.552968618165535,6.287765019049836,4.283567006963561,6.714321114181389
7,1,Chicago,Cars,Dover,10.0,true,04:27:12,0,0,11.677931097736858,11.198662763007562,11.979362479124923,9.061172154417566,11.882922447823582,10.52329598421198,9.990286388983817,10.980712236237574,9.247461411729297,10.341594741740924,11.359242800123042,11.077232140401811,11.652116648774927,10.528922924047512,10.973590585985466,11.810827181293087,10.476794817691212,8.0214767494444,10.85961124194632,11.852244223209594,10.588541791053569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,Why,Break,You,5.0,true,04:28:01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

